fragment.id;iri;from;to;fragment.text_clean;source;iri_z;iri_c;scope;example
56597761;cast_6/hlava_6/dil_3/par_241/odst_1/pism_f;283/2021 Sb.;133/1985 Sb.;f) nezpůsobí změnu kategorie stavby z hlediska požární bezpečnosti a ochrany obyvatelstva stavby podle jiného právního předpisu.;norms;2021/283;1985/133;full;FALSE
56597761;cast_6/hlava_6/dil_3/par_241/odst_1/pism_f;283/2021 Sb.;239/2000 Sb.;f) nezpůsobí změnu kategorie stavby z hlediska požární bezpečnosti a ochrany obyvatelstva stavby podle jiného právního předpisu.;norms;2021/283;2000/239;full;FALSE
56533608;cast_1/hlava_2/oddil_3/par_16/odst_3;289/1995 Sb.;283/2021 Sb.;(3) Jestliže k dalšímu využití lesních pozemků odňatých plnění funkcí lesa nebo lesních pozemků, jejichž plnění funkcí lesa je omezeno, je třeba rozhodnutí podle jiného právního předpisu, nesmí být započato s jejich odlesňováním dříve, než toto rozhodnutí nabude právní moci.;norms;1995/289;2021/283;full;FALSE
15664303;cast_5/par_17/odst_2;289/2005 Sb.;110/2019 Sb.;(2) Údaje o chování nezletilých osob mladších 15 let se nesmějí vkládat do evidencí. Údaje o chování nezletilých osob starších 15 let se musí po dvou letech od vložení přezkoumat a nejpozději po pěti letech uložit tak, aby k nim neměl přístup nikdo jiný než orgány oprávněné podle zvláštního právního předpisu, ledaže by po dovršení zletilosti těchto osob k nim získalo Vojenské zpravodajství v oboru své působnosti další poznatky.;norms;2005/289;2019/110;full;FALSE
15664304;cast_5/par_17/odst_3;289/2005 Sb.;110/2019 Sb.;(3) Všechny údaje vedené v evidencích Vojenského zpravodajství, o kterých se dodatečně zjistí, že byly získány neoprávněně nebo že jsou nepravdivé, se uloží tak, aby k nim neměl přístup nikdo s výjimkou orgánů oprávněných podle zvláštního právního předpisu.;norms;2005/289;2019/110;full;FALSE
15664306;cast_5/par_18/frag_6724925;289/2005 Sb.;110/2019 Sb.;Pokud údaje o osobách, uchovávané v evidencích Vojenského zpravodajství, již nejsou k plnění úkolů Vojenského zpravodajství potřebné nebo pokud je k tomu jiný zákonný důvod, uloží Vojenské zpravodajství tyto údaje způsobem, který zabrání každému, s výjimkou orgánů oprávněných podle zvláštního právního předpisu, v přístupu k těmto údajům.;norms;2005/289;2019/110;full;FALSE
9665790;cast_1/hlava_1/par_3/odst_2/pism_e;29/2000 Sb.;280/2009 Sb.;e) způsobem, který odpovídá požadavkům úředního doručování písemností podle zvláštního právního předpisu.;norms;2000/29;2009/280;part;FALSE
9665790;cast_1/hlava_1/par_3/odst_2/pism_e;29/2000 Sb.;500/2004 Sb.;e) způsobem, který odpovídá požadavkům úředního doručování písemností podle zvláštního právního předpisu.;norms;2000/29;2004/500;part;FALSE
9665790;cast_1/hlava_1/par_3/odst_2/pism_e;29/2000 Sb.;99/1963 Sb.;e) způsobem, který odpovídá požadavkům úředního doručování písemností podle zvláštního právního předpisu.;norms;2000/29;1963/99;part;FALSE
56279573;cast_2/hlava_1/dil_1/oddil_3/par_47/frag_9144435;292/2013 Sb.;358/1992 Sb.;"Soud zjistí, zda v seznamu prohlášení o určení opatrovníka vedeného podle jiného právního předpisu je evidováno prohlášení o určení opatrovníka, případně o odvolání takového určení, učiněné tím, jehož svéprávnost má být omezena; je-li evidováno, zjistí také údaje o určeném opatrovníku a údaj, u kterého notáře je taková listina uložena.";norms;2013/292;1992/358;para;FALSE
56279583;cast_2/hlava_1/dil_1/oddil_3/par_49/odst_1;292/2013 Sb.;89/2012 Sb.;(1) O tom, že působnost opatrovnické rady bude vykonávat osoba, která je osobou blízkou nebo známým přítelem opatrovance, je možné rozhodnout jen na návrh této osoby. O odnětí práv právnické osoby, jejíž hlavní činnost spočívá v péči o osoby se zdravotním postižením a ochraně jejích zájmů, která podle jiného právního předpisu má právo být členem opatrovnické rady nebo účastnit se jejího zasedání, schůze k ustanovení opatrovnické rady a činit ve věcech opatrovnické rady soudu návrhy, lze rozhodnout jen na návrh opatrovance, opatrovníka nebo členů opatrovnické rady.;norms;2013/292;2012/89;para;FALSE
56279595;cast_2/hlava_1/dil_2/oddil_1/par_51/frag_9144471;292/2013 Sb.;89/2012 Sb.;Účastníkem je pohřešovaný a ten, kdo je podle jiného právního předpisu oprávněn k podání návrhu na zahájení řízení.;norms;2013/292;2012/89;para;FALSE
56279628;cast_2/hlava_1/dil_2/oddil_3/par_60/frag_9144537;292/2013 Sb.;301/2000 Sb.;Soud řízení zahájí na základě podnětu matričního úřadu podle jiného právního předpisu.;norms;2013/292;2000/301;para;FALSE
56279669;cast_2/hlava_1/dil_4/oddil_1/par_70/odst_1;292/2013 Sb.;89/2012 Sb.;(1) Ke zjištění zdravotního stavu a zjištění, zda další držení ve zdravotním ústavu je či není nutné, soud jmenuje znalce. Znalcem nemůže být jmenován lékař, který pracuje ve zdravotním ústavu, v němž je člověk držen. Byl-li proveden přezkum zdravotního stavu, soud důkaz výsledkem takového přezkoumání provede vždy. Soud také vždy provede důkaz zdravotnickou dokumentací nebo záznamem z ní nebo vyjádřením ošetřujícího lékaře o neschopnosti úsudku a projevení přání umístěného člověka podle jiného právního předpisu.;norms;2013/292;2012/89;para;FALSE
56279798;cast_2/hlava_3/dil_1/oddil_1/par_98/odst_1/pism_a;292/2013 Sb.;111/2009 Sb.;a) měl zůstavitel v době smrti evidováno místo trvalého pobytu v informačním systému evidence obyvatel podle jiného právního předpisu, popřípadě místo jiného pobytu evidované podle jiných právních předpisů,;norms;2013/292;2009/111;full;FALSE
56279798;cast_2/hlava_3/dil_1/oddil_1/par_98/odst_1/pism_a;292/2013 Sb.;120/2001 Sb.;a) měl zůstavitel v době smrti evidováno místo trvalého pobytu v informačním systému evidence obyvatel podle jiného právního předpisu, popřípadě místo jiného pobytu evidované podle jiných právních předpisů,;norms;2013/292;2001/120;full;FALSE
56279798;cast_2/hlava_3/dil_1/oddil_1/par_98/odst_1/pism_a;292/2013 Sb.;133/2000 Sb.;a) měl zůstavitel v době smrti evidováno místo trvalého pobytu v informačním systému evidence obyvatel podle jiného právního předpisu, popřípadě místo jiného pobytu evidované podle jiných právních předpisů,;norms;2013/292;2000/133;full;FALSE
56279798;cast_2/hlava_3/dil_1/oddil_1/par_98/odst_1/pism_a;292/2013 Sb.;325/1999 Sb.;a) měl zůstavitel v době smrti evidováno místo trvalého pobytu v informačním systému evidence obyvatel podle jiného právního předpisu, popřípadě místo jiného pobytu evidované podle jiných právních předpisů,;norms;2013/292;1999/325;full;FALSE
56279798;cast_2/hlava_3/dil_1/oddil_1/par_98/odst_1/pism_a;292/2013 Sb.;326/1999 Sb.;a) měl zůstavitel v době smrti evidováno místo trvalého pobytu v informačním systému evidence obyvatel podle jiného právního předpisu, popřípadě místo jiného pobytu evidované podle jiných právních předpisů,;norms;2013/292;1999/326;full;FALSE
56279832;cast_2/hlava_3/dil_1/oddil_2/par_103/odst_2/pism_a;292/2013 Sb.;358/1992 Sb.;a) notářského kandidáta nebo notářského koncipienta anebo svého zaměstnance, který složil kvalifikační zkoušku podle jiného právního předpisu, prováděním úkonů soudního komisaře,;norms;2013/292;1992/358;para;FALSE
56279835;cast_2/hlava_3/dil_1/oddil_2/par_103/odst_4;292/2013 Sb.;358/1992 Sb.;(4) Notář, notářský kandidát, notářský koncipient a zaměstnanec notáře, který složil kvalifikační zkoušku podle jiného právního předpisu, mají v řízení o pozůstalosti při provádění úkonů soudního komisaře všechna oprávnění, která přísluší soudu jako orgánu veřejné moci při výkonu soudnictví.;norms;2013/292;1992/358;para;FALSE
56279923;cast_2/hlava_3/dil_1/oddil_5/par_123/odst_2;292/2013 Sb.;358/1992 Sb.;(2) Notářský kandidát nebo notářský koncipient anebo zaměstnanec notáře, který složil kvalifikační zkoušku podle jiného právního předpisu, pověřený prováděním úkonů soudního komisaře, vydává při nich usnesení, jimiž se nerozhoduje ve věci samé.;norms;2013/292;1992/358;para;FALSE
56279926;cast_2/hlava_3/dil_1/oddil_5/par_124/odst_1;292/2013 Sb.;358/1992 Sb.;(1) Ve vyhotovení usnesení, které vydal notář, notářský kandidát, notářský koncipient nebo zaměstnanec notáře, který složil kvalifikační zkoušku podle jiného právního předpisu, se uvede označení soudu, jehož jménem bylo usnesení vydáno, jméno a příjmení notáře, notářského kandidáta, notářského koncipienta nebo zaměstnance notáře, který složil kvalifikační zkoušku podle jiného právního předpisu, označení zůstavitele a věci, výrok, odůvodnění, poučení o odvolání a o lhůtě a místu k jeho podání, a den a místo vydání usnesení.;norms;2013/292;1992/358;para;FALSE
56279947;cast_2/hlava_3/dil_1/oddil_6/par_127/frag_9145171;292/2013 Sb.;235/2004 Sb.;Odměna notáře za prováděné úkony soudního komisaře a jeho hotové výdaje a náhrada za daň z přidané hodnoty i odměna správce dědictví jsou náklady řízení. Náhrada za daň z přidané hodnoty patří k nákladům řízení, provádí-li v řízení o pozůstalosti úkony soudního komisaře notář, který je plátcem daně z přidané hodnoty podle jiného právního předpisu.;norms;2013/292;2004/235;para;FALSE
56280015;cast_2/hlava_3/dil_2/oddil_2/par_140/odst_1;292/2013 Sb.;358/1992 Sb.;(1) Soud zjistí ze seznamu nebo systému vedeného podle jiného právního předpisu, zda jsou evidována právní jednání nebo jiné právní skutečnosti, které mají význam pro řízení a pro rozhodnutí o pozůstalosti.;norms;2013/292;1992/358;para;FALSE
56280335;cast_2/hlava_3/dil_4/oddil_2/pododdil_1/par_203/odst_1;292/2013 Sb.;182/2006 Sb.;(1) Soud jmenuje likvidačním správcem osobu, která je zapsána v seznamu insolvenčních správců, vedeném Ministerstvem spravedlnosti podle jiného právního předpisu. Tato osoba může své jmenování likvidačním správcem odmítnout jen z vážných důvodů.;norms;2013/292;2006/182;para;FALSE
56280336;cast_2/hlava_3/dil_4/oddil_2/pododdil_1/par_203/odst_2;292/2013 Sb.;182/2006 Sb.;(2) Není-li možné likvidačního správce vybrat ze seznamu insolvenčních správců, soud jmenuje likvidačním správcem osobu, která splňuje předpoklady pro zápis do seznamu insolvenčních správců podle jiného právního předpisu a která se svým jmenováním souhlasí.;norms;2013/292;2006/182;para;FALSE
56280489;cast_2/hlava_3/dil_4/oddil_3/pododdil_6/par_232/odst_1/pism_a;292/2013 Sb.;99/1963 Sb.;a) v dražbě provedené soudem podle ustanovení jiného právního předpisu o výkonu rozhodnutí nebo exekuci,;norms;2013/292;1963/99;para;FALSE
56280491;cast_2/hlava_3/dil_4/oddil_3/pododdil_6/par_232/odst_1/pism_c;292/2013 Sb.;26/2000 Sb.;c) ve veřejné dražbě provedené dražebníkem podle jiného právního předpisu,;norms;2013/292;2000/26;full;FALSE
56280492;cast_2/hlava_3/dil_4/oddil_3/pododdil_6/par_232/odst_1/pism_d;292/2013 Sb.;120/2001 Sb.;d) v dražbě provedené soudním exekutorem podle jiného právního předpisu.;norms;2013/292;2001/120;para;FALSE
56280511;cast_2/hlava_3/dil_4/oddil_3/pododdil_6/par_236/odst_1/pism_a;292/2013 Sb.;120/2001 Sb.;a) dnem, kterým se nabývá vlastnictví při dražbě prováděné soudem podle ustanovení jiného právního předpisu o výkonu rozhodnutí nebo exekuci, při veřejné dražbě prováděné dražebníkem podle jiného právního předpisu, nebo při dražbě prováděné soudním exekutorem podle jiného právního předpisu, nebo;norms;2013/292;2001/120;para;FALSE
56280511;cast_2/hlava_3/dil_4/oddil_3/pododdil_6/par_236/odst_1/pism_a;292/2013 Sb.;26/2000 Sb.;a) dnem, kterým se nabývá vlastnictví při dražbě prováděné soudem podle ustanovení jiného právního předpisu o výkonu rozhodnutí nebo exekuci, při veřejné dražbě prováděné dražebníkem podle jiného právního předpisu, nebo při dražbě prováděné soudním exekutorem podle jiného právního předpisu, nebo;norms;2013/292;2000/26;full;FALSE
56280511;cast_2/hlava_3/dil_4/oddil_3/pododdil_6/par_236/odst_1/pism_a;292/2013 Sb.;99/1963 Sb.;a) dnem, kterým se nabývá vlastnictví při dražbě prováděné soudem podle ustanovení jiného právního předpisu o výkonu rozhodnutí nebo exekuci, při veřejné dražbě prováděné dražebníkem podle jiného právního předpisu, nebo při dražbě prováděné soudním exekutorem podle jiného právního předpisu, nebo;norms;2013/292;1963/99;para;FALSE
56280514;cast_2/hlava_3/dil_4/oddil_3/pododdil_6/par_236/odst_2/pism_a;292/2013 Sb.;26/2000 Sb.;a) veřejné dražbě prováděné dražebníkem podle jiného právního předpisu, nebo;norms;2013/292;2000/26;full;FALSE
56280517;cast_2/hlava_3/dil_4/oddil_3/pododdil_6/par_236/odst_4;292/2013 Sb.;120/2001 Sb.;"(4) Je-li zpeněžený majetek zapsán ve veřejném nebo jiném seznamu, likvidační správce nebo notář bezodkladně oznámí tomu, kdo takový seznam vede, nabytí vlastnictví k tomuto majetku zpeněžením, způsob provedeného zpeněžení, osobu nabyvatele a zánik zajištění váznoucího na tomto majetku; to neplatí, jestliže příslušné oznámení učinil dražebník nebo soudní exekutor, byl-li majetek zpeněžen ve veřejné dražbě provedené podle jiného právního předpisu nebo v dražbě provedené exekutorem podle jiného právního předpisu.";norms;2013/292;2001/120;para;FALSE
56280517;cast_2/hlava_3/dil_4/oddil_3/pododdil_6/par_236/odst_4;292/2013 Sb.;26/2000 Sb.;"(4) Je-li zpeněžený majetek zapsán ve veřejném nebo jiném seznamu, likvidační správce nebo notář bezodkladně oznámí tomu, kdo takový seznam vede, nabytí vlastnictví k tomuto majetku zpeněžením, způsob provedeného zpeněžení, osobu nabyvatele a zánik zajištění váznoucího na tomto majetku; to neplatí, jestliže příslušné oznámení učinil dražebník nebo soudní exekutor, byl-li majetek zpeněžen ve veřejné dražbě provedené podle jiného právního předpisu nebo v dražbě provedené exekutorem podle jiného právního předpisu.";norms;2013/292;2000/26;full;FALSE
56280923;cast_2/hlava_4/dil_3/par_317/frag_9147097;292/2013 Sb.;15/1998 Sb.;Řízení ve věcech kapitálového trhu podle jiného právního předpisu lze zahájit jen na návrh České národní banky.;norms;2013/292;1998/15;para;FALSE
56280939;cast_2/hlava_4/dil_3/par_322/frag_9147129;292/2013 Sb.;15/1998 Sb.;Rozhodnutí, kterým bylo návrhu vyhověno, zanikne dnem, kdy bylo příslušným orgánem pravomocně rozhodnuto ve věci podle jiného právního předpisu. I před uplynutím této doby soud rozhodnutí zruší, jestliže pominou důvody, pro které bylo návrhu vyhověno.;norms;2013/292;1998/15;para;FALSE
